imdb_title_id,genres
tt0093512,Romance
tt0050738,Comedy
tt0073692,Comedy
tt0073692,Drama
tt0073692,Romance
tt0093010,Drama
tt0093010,Thriller
tt0089360,Crime
tt0089360,Romance
tt0089360,Thriller
tt0100680,Drama
tt0100680,Romance
tt0095631,Action
tt0095631,Comedy
tt0095631,Crime
tt0095631,Thriller
tt0099077,Drama
tt0099077,Mystery
tt0099291,Drama
tt0099291,Romance
tt0101393,Action
tt0101393,Drama
tt0087921,Drama
tt0146675,Action
tt0146675,Fantasy
tt0146675,Horror
tt0146675,Mystery
tt0146675,Thriller
tt0120363,Adventure
tt0120363,Animation
tt0120363,Children
tt0120363,Comedy
tt0120363,Fantasy
tt0155711,Drama
tt0134154,Drama
tt0134154,Romance
tt0134154,War
tt0144715,Comedy
tt0144715,Drama
tt0158371,Comedy
tt0158371,Drama
tt0096171,Drama
tt0063056,Drama
tt0063056,War
tt0150216,Drama
tt0205000,Comedy
tt0166485,Drama
tt0166485,Romance
tt0182789,Drama
tt0182789,Romance
tt0182789,Sci-Fi
tt0164912,Children
tt0164912,Comedy
tt0164912,Fantasy
tt0120910,Animation
tt0120910,Children
tt0120910,Musical
tt0120910,IMAX
tt0175880,Drama
tt0174204,Comedy
tt0174204,Drama
tt0151568,Comedy
tt0151568,Drama
tt0151568,Musical
tt0106455,Action
tt0106455,Drama
tt0066892,Comedy
tt0066892,Drama
tt0064276,Adventure
tt0064276,Drama
tt0087231,Crime
tt0087231,Drama
tt0087231,Thriller
tt0053226,Drama
tt0146838,Drama
tt0125664,Comedy
tt0125664,Drama
tt0177789,Adventure
tt0177789,Comedy
tt0177789,Sci-Fi
tt0195945,Comedy
tt0145653,Drama
tt0120866,Drama
tt0120834,Drama
tt0172493,Drama
tt0134983,Adventure
tt0134983,Sci-Fi
tt0134983,Thriller
tt0046359,Drama
tt0046359,War
tt0070511,Crime
tt0070511,Drama
tt0065724,Drama
tt0097162,Thriller
tt0086859,Romance
tt0083929,Comedy
tt0083929,Drama
tt0083929,Romance
tt0106364,Animation
tt0106364,Children
tt0088707,Drama
tt0100318,Mystery
tt0100318,Thriller
tt0186975,Comedy
tt0186975,Romance
tt0081748,Comedy
tt0120662,Thriller
tt0104187,Comedy
tt0104797,Drama
tt0105417,Comedy
tt0105417,Crime
tt0108147,Comedy
tt0106246,Drama
tt0088683,Drama
tt0088683,Mystery
tt0105323,Drama
tt0105793,Comedy
tt0108525,Comedy
tt0105112,Action
tt0105112,Crime
tt0105112,Drama
tt0105112,Thriller
tt0104070,Comedy
tt0104070,Fantasy
tt0104231,Adventure
tt0104231,Drama
tt0104231,Romance
tt0104454,Drama
tt0105415,Comedy
tt0105415,Drama
tt0105415,Romance
tt0105665,Crime
tt0105665,Drama
tt0105665,Mystery
tt0105665,Thriller
tt0105812,Comedy
tt0105812,Drama
tt0103893,Action
tt0103893,Comedy
tt0103893,Horror
tt0105477,Action
tt0105477,Comedy
tt0104291,Drama
tt0104291,Romance
tt0104291,Sci-Fi
tt0105046,Drama
tt0103759,Crime
tt0103759,Drama
tt0134084,Comedy
tt0134084,Horror
tt0134084,Mystery
tt0134084,Thriller
tt0105414,Drama
tt0105414,Thriller
tt0171356,Comedy
tt0067433,Action
tt0067848,Comedy
tt0067848,Mystery
tt0067848,Romance
tt0184907,Comedy
tt0107920,Drama
tt0181984,Crime
tt0181984,Drama
tt0181984,Thriller
tt0162983,Comedy
tt0162983,Drama
tt0134847,Horror
tt0134847,Sci-Fi
tt0134847,Thriller
tt0159272,Comedy
tt0021749,Comedy
tt0021749,Drama
tt0021749,Romance
tt0084395,Comedy
tt0043618,Musical
tt0184858,Action
tt0184858,Thriller
tt0185014,Comedy
tt0185014,Drama
tt0194368,Comedy
tt0194368,Crime
tt0186045,Comedy
tt0181151,Comedy
tt0181151,Sci-Fi
tt0165798,Crime
tt0165798,Drama
tt0094347,Drama
tt0094347,Romance
tt0055471,Drama
tt0055471,Romance
tt0085980,Drama
tt0040506,Crime
tt0040506,Drama
tt0040506,Film-Noir
tt0040506,Thriller
tt0042276,Comedy
tt0086969,Drama
tt0086969,War
tt0056875,Horror
tt0062793,Adventure
tt0062793,Children
tt0086005,Adventure
tt0086005,Drama
tt0183523,Sci-Fi
tt0101698,Comedy
tt0101698,Drama
tt0101698,Fantasy
tt0101698,Romance
tt0078902,Comedy
tt0078902,Drama
tt0094812,Comedy
tt0094812,Drama
tt0094812,Romance
tt0072890,Crime
tt0072890,Drama
tt0069704,Comedy
tt0069704,Drama
tt0094731,Drama
tt0094731,Thriller
tt0053137,Drama
tt0090274,Comedy
tt0102138,Drama
tt0102138,Mystery
tt0102138,Thriller
tt0098645,Comedy
tt0098645,Mystery
tt0093148,Children
tt0093148,Comedy
tt0091400,Action
tt0091400,Adventure
tt0091934,Adventure
tt0091934,Crime
tt0091934,Drama
tt0091934,Romance
tt0098309,Comedy
tt0092834,Comedy
tt0092834,Fantasy
tt0092834,Romance
tt0092666,Comedy
tt0092666,Romance
tt0093596,Comedy
tt0108526,Adventure
tt0108526,Animation
tt0108526,Children
tt0108526,Fantasy
tt0090219,Comedy
tt0090219,Drama
tt0090219,Romance
tt0081400,Drama
tt0081400,Thriller
tt0046435,Action
tt0046435,Drama
tt0043379,Action
tt0043379,Adventure
tt0043379,Drama
tt0043379,War
tt0195685,Drama
tt0195714,Drama
tt0195714,Thriller
tt0180181,Comedy
tt0180181,Drama
tt0048316,Drama
tt0048316,Romance
tt0048316,War
tt0103074,Adventure
tt0103074,Crime
tt0103074,Drama
tt0091939,Comedy
tt0091939,Romance
tt0096054,Drama
tt0097216,Drama
tt0100168,Drama
tt0100168,Musical
tt0102175,Drama
tt0102175,Romance
tt0071402,Action
tt0071402,Crime
tt0071402,Drama
tt0089003,Action
tt0089003,Drama
tt0092857,Action
tt0092857,Drama
tt0036775,Crime
tt0036775,Drama
tt0036775,Film-Noir
tt0101787,Drama
tt0101787,Romance
tt0100758,Action
tt0100758,Children
tt0100758,Comedy
tt0100758,Fantasy
tt0100758,Sci-Fi
tt0103060,Action
tt0103060,Children
tt0103060,Fantasy
tt0108308,Action
tt0108308,Adventure
tt0108308,Children
tt0108308,Comedy
tt0108308,Fantasy
tt0087985,Action
tt0087985,Drama
tt0087985,War
tt0090693,Action
tt0090693,Crime
tt0090693,Drama
tt0092675,Action
tt0077530,Mystery
tt0077530,Thriller
tt0113133,Comedy
tt0113133,Drama
tt0093105,Comedy
tt0093105,Drama
tt0093105,War
tt0107050,Comedy
tt0061735,Drama
tt0165929,Action
tt0165929,Crime
tt0165929,Romance
tt0165929,Thriller
tt0195778,Drama
tt0195778,Romance
tt0202402,Comedy
tt0202402,Romance
tt0146516,Drama
tt0146516,Thriller
tt0057261,Adventure
tt0057261,Drama
tt0057261,Thriller
tt0027977,Comedy
tt0027977,Drama
tt0027977,Romance
tt0107091,Comedy
tt0107091,Fantasy
tt0057163,Drama
tt0057163,Western
tt0053946,Drama
tt0071411,Adventure
tt0071411,Drama
tt0075860,Adventure
tt0075860,Drama
tt0075860,Sci-Fi
tt0117468,Sci-Fi
tt0117468,Thriller
tt0099871,Horror
tt0099871,Mystery
tt0112950,Comedy
tt0112950,Drama
tt0089457,Adventure
tt0089457,Fantasy
tt0089457,Romance
tt0091445,Drama
tt0091445,Romance
tt0146882,Comedy
tt0146882,Drama
tt0146882,Romance
tt0102057,Adventure
tt0102057,Comedy
tt0102057,Fantasy
tt0065126,Adventure
tt0065126,Drama
tt0065126,Western
tt0095564,Drama
tt0085919,Comedy
tt0077928,Drama
tt0100157,Drama
tt0100157,Horror
tt0100157,Thriller
tt0104928,Comedy
tt0104928,Drama
tt0089643,Comedy
tt0089643,Romance
tt0107630,Drama
tt0074958,Comedy
tt0074958,Drama
tt0093640,Drama
tt0093640,Mystery
tt0093640,Thriller
tt0079640,Comedy
tt0079640,Drama
tt0186151,Drama
tt0186151,Thriller
tt0217756,Comedy
tt0122459,Drama
tt0122459,Romance
tt0160797,Drama
tt0160797,Thriller
tt0172632,Drama
tt0077572,Action
tt0077572,Drama
tt0077572,War
tt0097940,Comedy
tt0097940,Drama
tt0082031,Comedy
tt0082031,Romance
tt0086927,Comedy
tt0098067,Comedy
tt0098067,Drama
tt0093773,Action
tt0093773,Sci-Fi
tt0093773,Thriller
tt0099014,Comedy
tt0099014,Drama
tt0099014,Romance
tt0191754,Drama
tt0144084,Crime
tt0144084,Horror
tt0144084,Mystery
tt0144084,Thriller
tt0171433,Comedy
tt0171433,Drama
tt0171433,Romance
tt0149367,Comedy
tt0149367,Drama
tt0083833,Comedy
tt0083833,Drama
tt0068327,Drama
tt0068327,Musical
tt0056687,Drama
tt0056687,Horror
tt0056687,Thriller
tt0051383,Comedy
tt0051383,Drama
tt0048140,Comedy
tt0048140,Musical
tt0048140,Romance
tt0085701,Horror
tt0074860,Crime
tt0074860,Drama
tt0074860,Thriller
tt0080487,Comedy
tt0176783,Drama
tt0176783,Thriller
tt0238251,Drama
tt0238251,Thriller
tt0141926,Action
tt0141926,Thriller
tt0141926,War
tt0044837,Comedy
tt0044837,Drama
tt0044837,Romance
tt0198021,Comedy
tt0198021,Drama
tt0180837,Comedy
tt0180837,Drama
tt0180837,Romance
tt0106521,Horror
tt0106521,Sci-Fi
tt0112634,Horror
tt0112634,Sci-Fi
tt0115834,Horror
tt0115834,Sci-Fi
tt0096324,Drama
tt0096324,Romance
tt0172495,Action
tt0172495,Adventure
tt0172495,Drama
tt0153464,Drama
tt0188674,Comedy
tt0085276,Action
tt0085276,Drama
tt0085276,Romance
tt0085276,Thriller
tt0080913,Drama
tt0080913,Romance
tt0080923,Horror
tt0085970,Comedy
tt0085970,Drama
tt0185183,Action
tt0185183,Sci-Fi
tt0210616,Drama
tt0210616,Musical
tt0156323,Comedy
tt0174336,Comedy
tt0171359,Crime
tt0171359,Drama
tt0171359,Romance
tt0171359,Thriller
tt0037514,Comedy
tt0037514,Musical
tt0056048,Musical
tt0041716,Comedy
tt0041716,Musical
tt0041716,Romance
tt0089791,Adventure
tt0089791,Comedy
tt0104438,Comedy
tt0104438,Romance
tt0130623,Adventure
tt0130623,Animation
tt0130623,Children
tt0217630,Comedy
tt0217630,Romance
tt0215129,Comedy
tt0196216,Comedy
tt0196216,Crime
tt0120755,Action
tt0120755,Adventure
tt0120755,Thriller
tt0184894,Action
tt0184894,Adventure
tt0184894,Comedy
tt0184894,Western
tt0055830,Horror
tt0055830,Thriller
tt0034742,Action
tt0034742,Drama
tt0034742,Romance
tt0034742,War
tt0039631,Comedy
tt0039631,Crime
tt0064757,Action
tt0064757,Adventure
tt0064757,Romance
tt0064757,Thriller
tt0058576,Thriller
tt0079574,Action
tt0079574,Adventure
tt0079574,Sci-Fi
tt0079574,Thriller
tt0208003,Comedy
tt0080365,Drama
tt0062168,Horror
tt0062168,Sci-Fi
tt0063518,Drama
tt0063518,Romance
tt0105466,Comedy
tt0071230,Comedy
tt0071230,Western
tt0071206,Adventure
tt0071206,Children
tt0092638,Adventure
tt0092638,Children
tt0076044,Adventure
tt0076044,Children
tt0076044,Comedy
tt0076044,Drama
tt0047673,Comedy
tt0047673,Musical
tt0047673,Romance
tt0074486,Drama
tt0074486,Horror
tt0070355,Action
tt0070355,Crime
tt0070355,Drama
tt0070355,Thriller
tt0086979,Crime
tt0086979,Drama
tt0086979,Film-Noir
tt0089841,Comedy
tt0089841,Drama
tt0089841,Romance
tt0099582,Horror
tt0099582,Sci-Fi
tt0099582,Thriller
tt0086129,Comedy
tt0089826,Comedy
tt0086143,Comedy
tt0090849,Comedy
tt0090849,Horror
tt0091630,Comedy
tt0091630,Horror
tt0091630,Sci-Fi
tt0091630,Thriller
tt0100403,Action
tt0100403,Sci-Fi
tt0100403,Thriller
tt0088172,Adventure
tt0088172,Drama
tt0088172,Romance
tt0088172,Sci-Fi
tt0094631,Crime
tt0094631,Drama
tt0094631,Sci-Fi
tt0094631,Thriller
tt0079501,Action
tt0079501,Adventure
tt0079501,Sci-Fi
tt0089530,Action
tt0089530,Adventure
tt0089530,Sci-Fi
tt0099141,Action
tt0099141,Comedy
tt0099141,Romance
tt0092563,Film-Noir
tt0092563,Horror
tt0092563,Mystery
tt0092563,Thriller
tt0087262,Horror
tt0087262,Thriller
tt0105428,Horror
tt0094612,Action
tt0094612,Comedy
tt0094612,Crime
tt0094612,Thriller
tt0105316,Drama
tt0102951,Comedy
tt0094882,Drama
tt0092710,Comedy
tt0092710,Crime
tt0093011,Action
tt0093011,Comedy
tt0093011,Crime
tt0093011,Drama
tt0182295,Comedy
tt0182295,Romance
tt0145503,Drama
tt0099726,Drama
tt0077362,Drama
tt0077362,War
tt0082009,Animation
tt0082009,Musical
tt0074156,Action
tt0074156,Thriller
tt0093605,Horror
tt0093605,Western
tt0102592,Crime
tt0102592,Drama
tt0102592,Film-Noir
tt0102592,Thriller
tt0067741,Action
tt0067741,Crime
tt0067741,Drama
tt0067741,Thriller
tt0082220,Drama
tt0082220,Thriller
tt0070666,Crime
tt0070666,Drama
tt0056195,Drama
tt0056195,Western
tt0023622,Comedy
tt0023622,Romance
tt0090728,Action
tt0090728,Adventure
tt0090728,Comedy
tt0090728,Fantasy
tt0069762,Crime
tt0069762,Drama
tt0069762,Thriller
tt0204175,Comedy
tt0204175,Romance
tt0162650,Action
tt0162650,Crime
tt0162650,Thriller
tt0120913,Action
tt0120913,Adventure
tt0120913,Animation
tt0120913,Children
tt0120913,Sci-Fi
tt0186253,Drama
tt0120630,Animation
tt0120630,Children
tt0120630,Comedy
tt0183505,Adventure
tt0183505,Comedy
tt0097100,Drama
tt0097100,Sci-Fi
tt0097100,Thriller
tt0089118,Action
tt0089118,Crime
tt0089118,Thriller
tt0087727,Action
tt0087727,War
tt0094792,Action
tt0094792,War
tt0072288,Action
tt0087175,Horror
tt0087175,Sci-Fi
tt0087175,Thriller
tt0071569,Action
tt0071569,Adventure
tt0071569,Fantasy
tt0099800,Comedy
tt0102065,Comedy
tt0102065,Drama
tt0102065,Romance
tt0159382,Crime
tt0159382,Drama
tt0175142,Comedy
tt0175142,Horror
tt0179116,Comedy
tt0212974,Drama
tt0087277,Drama
tt0038499,Drama
tt0038499,Romance
tt0038499,Western
tt0120903,Action
tt0120903,Adventure
tt0120903,Sci-Fi
tt0200530,Comedy
tt0200530,Drama
tt0161081,Drama
tt0161081,Horror
tt0161081,Mystery
tt0052561,Drama
tt0052561,Mystery
tt0104299,Action
tt0104299,Sci-Fi
tt0064615,Western
tt0076716,Adventure
tt0076716,Fantasy
tt0103241,Comedy
tt0105813,Drama
tt0105813,Thriller
tt0068555,Comedy
tt0077742,Drama
tt0073312,Comedy
tt0092048,Comedy
tt0144528,Comedy
tt0171865,Drama
tt0174480,Drama
tt0174480,Romance
tt0200550,Comedy
tt0200550,Drama
tt0200550,Romance
tt0164052,Horror
tt0164052,Sci-Fi
tt0164052,Thriller
tt0186566,Action
tt0186566,Adventure
tt0186566,Comedy
tt0186566,Sci-Fi
tt0206226,Comedy
tt0206226,Horror
tt0206226,Thriller
tt0195234,Comedy
tt0080472,Adventure
tt0080472,Drama
tt0080472,Romance
tt0065938,Action
tt0065938,Comedy
tt0065938,War
tt0095863,Action
tt0095863,Fantasy
tt0095863,Horror
tt0095863,Sci-Fi
tt0095863,Thriller
tt0110823,Horror
tt0138703,Horror
tt0095925,Horror
tt0099005,Action
tt0099005,Comedy
tt0086320,Horror
tt0098384,Drama
tt0085470,Comedy
tt0163983,Thriller
tt0199314,Comedy
tt0032881,Drama
tt0046303,Drama
tt0046303,Western
tt0053318,Drama
tt0059017,Comedy
tt0059017,Western
tt0088206,Action
tt0088206,Adventure
tt0088206,Fantasy
tt0204946,Comedy
tt0209322,Drama
tt0209322,Romance
tt0171580,Comedy
tt0171580,Crime
tt0171580,Drama
tt0171580,Romance
tt0171580,Thriller
tt0190798,Drama
tt0181875,Drama
tt0211938,Action
tt0211938,Comedy
tt0191037,Crime
tt0191037,Drama
tt0191037,Thriller
tt0134630,Comedy
tt0134630,Drama
tt0164212,Crime
tt0164212,Thriller
tt0192731,Horror
tt0206420,Comedy
tt0206420,Romance
tt0168629,Drama
tt0168629,Musical
tt0218839,Comedy
tt0210567,Comedy
tt0210567,Drama
tt0210075,Drama
tt0210945,Drama
tt0093177,Horror
tt0095294,Horror
tt0104409,Horror
tt0057887,Comedy
tt0055608,Adventure
tt0055608,Sci-Fi
tt0060397,Adventure
tt0060397,Sci-Fi
tt0088024,Sci-Fi
tt0088024,Thriller
tt0093996,Horror
tt0100639,Horror
tt0091990,Horror
tt0100663,Horror
tt0215545,Comedy
tt0259974,Adventure
tt0259974,Animation
tt0259974,Children
tt0208988,Action
tt0208988,Drama
tt0208988,Thriller
tt0067128,Action
tt0067128,Crime
tt0067128,Drama
tt0067128,Thriller
tt0212338,Comedy
tt0180093,Drama
tt0170691,Drama
tt0202641,Drama
tt0066832,Action
tt0066832,Drama
tt0075754,Drama
tt0093091,Comedy
tt0093091,Horror
tt0037638,Crime
tt0037638,Film-Noir
tt0249462,Drama
tt0230030,Comedy
tt0223897,Drama
tt0229260,Crime
tt0229260,Horror
tt0229260,Mystery
tt0229260,Thriller
tt0160127,Action
tt0160127,Comedy
tt0185431,Comedy
tt0203019,Drama
tt0199753,Action
tt0199753,Sci-Fi
tt0199753,Thriller
tt0203230,Drama
tt0203230,Romance
tt0066995,Action
tt0066995,Adventure
tt0066995,Thriller
tt0186894,Drama
tt0186894,Romance
tt0211181,Children
tt0211181,Comedy
tt0213847,Drama
tt0213847,Romance
tt0213847,War
tt0180073,Drama
tt0180073,Romance
tt0217869,Drama
tt0217869,Sci-Fi
tt0190374,Action
tt0190374,Adventure
tt0190374,Comedy
tt0190374,Fantasy
tt0228750,Drama
tt0190865,Action
tt0190865,Adventure
tt0093748,Comedy
tt0096094,Comedy
tt0094291,Drama
tt0096969,Drama
tt0096969,War
tt0096219,Drama
tt0088850,Comedy
tt0208092,Comedy
tt0208092,Crime
tt0208092,Thriller
tt0095927,Comedy
tt0095927,Drama
tt0241303,Drama
tt0241303,Romance
tt0242423,Comedy
tt0242423,Sci-Fi
tt0183659,Drama
tt0207201,Comedy
tt0207201,Romance
tt0181536,Drama
tt0247196,Drama
tt0162222,Drama
tt0212346,Comedy
tt0212346,Crime
tt0190590,Adventure
tt0190590,Comedy
tt0190590,Crime
tt0120202,Comedy
tt0120202,Drama
tt0219653,Horror
tt0149624,Drama
tt0149624,Romance
tt0149624,Western
tt0146309,Drama
tt0146309,Thriller
tt0146309,War
tt0181865,Crime
tt0181865,Drama
tt0181865,Thriller
tt0189998,Drama
tt0189998,Horror
tt0093223,Crime
tt0093223,Film-Noir
tt0093223,Mystery
tt0093223,Thriller
tt0083564,Children
tt0083564,Musical
tt0101757,Comedy
tt0090670,Crime
tt0090670,Drama
tt0049233,Drama
tt0107007,Drama
tt0107007,War
tt0218817,Crime
tt0218817,Drama
tt0218817,Thriller
tt0238948,Action
tt0238948,Comedy
tt0206275,Drama
tt0206275,Romance
tt0194218,Drama
tt0102388,Drama
tt0102388,Romance
tt0095690,Comedy
tt0095690,Drama
tt0095690,Romance
tt0105165,Comedy
tt0105165,Drama
tt0105165,Romance
tt0069897,Action
tt0069897,Crime
tt0069897,Thriller
tt0071517,Action
tt0071517,Crime
tt0071517,Drama
tt0095348,Action
tt0095348,Comedy
tt0108451,Drama
tt0108451,Romance
tt0186589,Comedy
tt0092545,Drama
tt0092546,Comedy
tt0092546,Sci-Fi
tt0092605,Comedy
tt0092608,Comedy
tt0092618,Comedy
tt0092618,Drama
tt0092618,Romance
tt0092641,Thriller
tt0092644,Action
tt0092644,Comedy
tt0092644,Crime
tt0092644,Thriller
tt0086960,Action
tt0086960,Comedy
tt0086960,Crime
tt0086960,Drama
tt0092690,Comedy
tt0092718,Comedy
tt0092718,Romance
tt0092746,Romance
tt0092746,Sci-Fi
tt0092783,Thriller
tt0092965,Action
tt0092965,Adventure
tt0092965,Drama
tt0092965,War
tt0092974,Comedy
tt0093036,Drama
tt0093036,Thriller
tt0093073,Drama
tt0093073,War
tt0093186,Comedy
tt0093200,Comedy
tt0093209,Drama
tt0093260,Action
tt0093260,Adventure
tt0093260,Comedy
tt0093260,Sci-Fi
tt0093278,Comedy
tt0093300,Horror
tt0093300,Thriller
tt0093405,Comedy
tt0093405,Sci-Fi
tt0093407,Drama
tt0093467,Fantasy
tt0093467,Romance
tt0093476,Comedy
tt0093476,Fantasy
tt0093477,Comedy
tt0093477,Romance
tt0093477,Sci-Fi
tt0093493,Comedy
tt0093493,Romance
tt0093507,Action
tt0093507,Adventure
tt0093507,Fantasy
tt0093507,Sci-Fi
tt0093589,Comedy
tt0093589,Horror
tt0093638,Crime
tt0093638,Drama
tt0192111,Comedy
tt0192111,Romance
tt0242998,Horror
tt0242998,Mystery
tt0212985,Horror
tt0212985,Thriller
tt0231775,Comedy
tt0231775,Fantasy
tt0231775,Romance
tt0265632,Animation
tt0265632,Children
tt0230838,Drama
tt0230838,Romance
tt0177650,Comedy
tt0166276,Animation
tt0166276,Comedy
tt0166276,Fantasy
tt0233142,Action
tt0233142,Thriller
tt0251031,Action
tt0251031,Drama
tt0179626,Thriller
tt0192071,Comedy
tt0192071,Romance
tt0099073,Drama
tt0031742,Drama
tt0091836,Action
tt0091836,Drama
tt0096223,Comedy
tt0057251,Drama
tt0053793,Drama
tt0060086,Comedy
tt0060086,Drama
tt0060086,Romance
tt0079781,Comedy
tt0080421,Sci-Fi
tt0101764,Action
tt0068617,Drama
tt0102005,Action
tt0102005,Crime
tt0102005,Drama
tt0085868,Comedy
tt0100140,Comedy
tt0100140,Drama
tt0100140,Romance
tt0100232,Action
tt0100232,Adventure
tt0100232,War
tt0091474,Action
tt0091474,Crime
tt0091474,Drama
tt0091474,Horror
tt0091474,Thriller
tt0100486,Drama
tt0077413,Crime
tt0077413,Mystery
tt0088000,Comedy
tt0093857,Comedy
tt0091860,Crime
tt0091860,Drama
tt0089208,Comedy
tt0102517,Comedy
tt0215750,Drama
tt0215750,War
tt0242445,Action
tt0242445,Thriller
tt0209144,Mystery
tt0209144,Thriller
tt0125022,Comedy
tt0125022,Crime
tt0125022,Romance
tt0239949,Comedy
tt0239949,Romance
tt0227538,Action
tt0227538,Adventure
tt0227538,Children
tt0227538,Comedy
tt0246989,Comedy
tt0164334,Action
tt0164334,Crime
tt0164334,Mystery
tt0164334,Thriller
tt0221027,Crime
tt0221027,Drama
tt0189192,Comedy
tt0189192,Fantasy
tt0221889,Comedy
tt0221889,Crime
tt0221889,Drama
tt0221889,Thriller
tt0268200,Crime
tt0268200,Drama
tt0268200,Mystery
tt0243155,Comedy
tt0243155,Drama
tt0243155,Romance
tt0245686,Adventure
tt0245686,Comedy
tt0245686,Mystery
tt0245686,Romance
tt0236348,Comedy
tt0221073,Drama
tt0221073,Thriller
tt0231402,Comedy
tt0231402,Drama
tt0240515,Comedy
tt0086250,Action
tt0086250,Crime
tt0086250,Drama
tt0055895,Drama
tt0132245,Action
tt0132245,Thriller
tt0203755,Comedy
tt0141907,Comedy
tt0085811,Action
tt0085811,Adventure
tt0085811,Fantasy
tt0085811,Sci-Fi
tt0060429,Comedy
tt0101912,Comedy
tt0101912,Romance
tt0101902,Comedy
tt0101902,Drama
tt0101902,Musical
tt0079638,Drama
tt0090098,Comedy
tt0066011,Drama
tt0066011,Romance
tt0212826,Drama
tt0225071,Romance
tt0225071,Thriller
tt0126029,Adventure
tt0126029,Animation
tt0126029,Children
tt0126029,Comedy
tt0126029,Fantasy
tt0126029,Romance
tt0213149,Action
tt0213149,Drama
tt0213149,Romance
tt0213149,War
tt0077716,Drama
tt0101587,Comedy
tt0101587,Western
tt0095082,Drama
tt0095647,Crime
tt0095647,Drama
tt0095647,Thriller
tt0053221,Western
tt0094142,Comedy
tt0094142,Crime
tt0041996,Drama
tt0041996,War
tt0059885,Action
tt0059885,Adventure
tt0059885,Drama
tt0059885,War
tt0212815,Drama
tt0212815,Romance
tt0251075,Comedy
tt0251075,Sci-Fi
tt0244244,Action
tt0244244,Crime
tt0244244,Drama
tt0065528,Comedy
tt0065528,War
tt0102685,Action
tt0102685,Crime
tt0102685,Thriller
tt0086508,Action
tt0086508,War
tt0105699,Crime
tt0105699,Thriller
tt0092272,Action
tt0092272,Drama
tt0045810,Comedy
tt0045810,Musical
tt0045810,Romance
tt0045891,Comedy
tt0045891,Drama
tt0045891,Romance
tt0084805,Comedy
tt0084805,Romance
tt0230011,Adventure
tt0230011,Animation
tt0230011,Children
tt0230011,Fantasy
tt0146316,Action
tt0146316,Adventure
tt0240462,Comedy
tt0212720,Adventure
tt0212720,Drama
tt0212720,Sci-Fi
tt0255819,Crime
tt0255819,Drama
tt0250224,Drama
tt0250224,Romance
tt0258038,Comedy
tt0203119,Crime
tt0203119,Drama
tt0246765,Drama
tt0239395,Children
tt0239395,Comedy
tt0271027,Action
tt0257106,Comedy
tt0245238,Drama
tt0099012,Comedy
tt0099012,Drama
tt0099012,Fantasy
tt0099012,Romance
tt0094663,Drama
tt0058953,Comedy
tt0058953,Musical
tt0087032,Action
tt0087032,Comedy
tt0059124,Comedy
tt0091886,Drama
tt0091886,Thriller
tt0091886,War
tt0093940,Drama
tt0105378,Comedy
tt0105378,Drama
tt0105378,Mystery
tt0105378,Thriller
tt0091983,Comedy
tt0091983,Crime
tt0091983,Drama
tt0047811,Drama
tt0047811,Romance
tt0048261,Film-Noir
tt0049513,Drama
tt0051036,Drama
tt0051036,Film-Noir
tt0049966,Drama
tt0074991,Mystery
tt0074991,Thriller
tt0076786,Horror
tt0077594,Action
tt0082869,Action
tt0082869,Sci-Fi
tt0082869,Thriller
tt0163862,Adventure
tt0163862,Documentary
tt0163862,IMAX
tt0173840,Adventure
tt0173840,Animation
tt0173840,Fantasy
tt0173840,Sci-Fi
tt0250494,Comedy
tt0250494,Romance
tt0262210,Drama
tt0242193,Crime
tt0242193,Drama
tt0242193,Thriller
tt0273300,Comedy
tt0273300,Drama
tt0273300,Romance
tt0227005,Comedy
tt0094593,Comedy
tt0094593,Fantasy
tt0094594,Drama
tt0094594,War
tt0094602,Action
tt0094602,Crime
tt0094602,Drama
tt0094675,Drama
tt0094678,Comedy
tt0094678,Romance
tt0094712,Drama
tt0094712,War
tt0094715,Comedy
tt0094715,Drama
tt0094715,Musical
tt0094739,Comedy
tt0094746,Comedy
tt0094746,Drama
tt0094824,Comedy
tt0094828,Drama
tt0094889,Drama
tt0094889,Romance
tt0094894,Action
tt0094894,Crime
tt0094894,Drama
tt0094898,Comedy
tt0094898,Romance
tt0090887,Comedy
tt0090887,Sci-Fi
tt0094921,Comedy
tt0094921,Romance
tt0094933,Film-Noir
tt0094933,Mystery
tt0094933,Thriller
tt0094961,Action
tt0094961,Comedy
tt0094961,Horror
tt0094961,Sci-Fi
tt0095031,Comedy
tt0092929,Comedy
tt0092929,Drama
tt0095107,Children
tt0095107,Comedy
tt0095145,Comedy
tt0095174,Crime
tt0095174,Mystery
tt0095174,Thriller
tt0095304,Comedy
tt0095409,Comedy
tt0095488,Comedy
tt0095488,Horror
tt0095519,Comedy
tt0095532,Drama
tt0095599,Mystery
tt0095599,Romance
tt0095599,Thriller
tt0095654,Comedy
tt0095687,Comedy
tt0095687,Romance
tt0095687,Sci-Fi
tt0095963,Action
tt0096018,Drama
tt0096101,Comedy
tt0096101,Sci-Fi
tt0091949,Comedy
tt0091949,Sci-Fi
tt0096256,Action
tt0096256,Sci-Fi
tt0096256,Thriller
tt0096316,Drama
tt0096320,Comedy
tt0096454,Comedy
tt0096454,Mystery
tt0096486,Comedy
tt0096794,Drama
tt0096794,Fantasy
tt0096794,Romance
tt0088708,Action
tt0088708,Adventure
tt0096913,Action
tt0096928,Adventure
tt0096928,Comedy
